,City,Subdivision,Subdivision Latitude,Subdivision Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3210,Prague,Prague 20,50.0874654,14.4212535,La Bodeguita del Medio,50.088403503419364,14.417007066224155,Cuban Restaurant
3211,Prague,Prague 20,50.0874654,14.4212535,Liberica Café,50.088688,14.416832000000001,Café
3212,Prague,Prague 20,50.0874654,14.4212535,La Bottega di Finestra,50.08725019606811,14.415907488436279,Deli / Bodega
3213,Prague,Prague 20,50.0874654,14.4212535,Gruzie restaurant,50.09101725941196,14.421240091323854,Caucasian Restaurant
3214,Prague,Prague 20,50.0874654,14.4212535,Michael Kors,50.08510643611397,14.424233861245739,Boutique
3215,Prague,Prague 20,50.0874654,14.4212535,Hotel Josef,50.08995755480762,14.425958864987436,Hotel
3216,Prague,Prague 20,50.0874654,14.4212535,Wine O'clock Shop,50.085671000000005,14.416425,Wine Shop
3217,Prague,Prague 20,50.0874654,14.4212535,Hany Bany,50.0878932896412,14.41623831782426,Pub
3218,Prague,Prague 20,50.0874654,14.4212535,Zara,50.085300192976405,14.424667380411606,Clothing Store
3219,Prague,Prague 20,50.0874654,14.4212535,Forky's,50.08789527194454,14.41633755941376,Vegetarian / Vegan Restaurant
3220,Prague,Prague 20,50.0874654,14.4212535,Speculum Alchemie Museum,50.09061200310968,14.422718676266895,History Museum
3221,Prague,Prague 20,50.0874654,14.4212535,Klementinum,50.086748736028575,14.416058063507082,Historic Site
3222,Prague,Prague 20,50.0874654,14.4212535,Artisan Café Bistrot,50.08447187488639,14.418862440185151,Café
3223,Prague,Prague 20,50.0874654,14.4212535,La Piccola Perla,50.08352989037942,14.421324174451213,Italian Restaurant
3224,Prague,Prague 20,50.0874654,14.4212535,The Irish Times,50.08602358467162,14.416462741065537,Irish Pub
3225,Prague,Prague 20,50.0874654,14.4212535,Yoshihashi sushi,50.090142373099425,14.42413212144557,Sushi Restaurant
3226,Prague,Prague 20,50.0874654,14.4212535,COS,50.091086462235204,14.418420225583336,Boutique
3227,Prague,Prague 21,50.0874654,14.4212535,Staroměstské náměstí | Old Town Square (Staroměstské náměstí),50.08742721948652,14.420896140780478,Plaza
3228,Prague,Prague 21,50.0874654,14.4212535,Euro Segway Prague,50.08835954421689,14.423203468322752,Travel Agency
3229,Prague,Prague 21,50.0874654,14.4212535,AghaRTA Jazz Centrum,50.08638791746754,14.422175075912614,Jazz Club
3230,Prague,Prague 21,50.0874654,14.4212535,Skautský institut,50.086637002473886,14.419904868868315,Café
3231,Prague,Prague 21,50.0874654,14.4212535,Pražský orloj,50.08692614186682,14.420712871185355,Monument / Landmark
3232,Prague,Prague 21,50.0874654,14.4212535,Bugsy's Bar,50.088948414767025,14.419832327397089,Cocktail Bar
3233,Prague,Prague 21,50.0874654,14.4212535,Bartida Bar & Shop,50.085900732680685,14.421206704496301,Liquor Store
3234,Prague,Prague 21,50.0874654,14.4212535,Dior,50.08830748891991,14.420115504115145,Boutique
3235,Prague,Prague 21,50.0874654,14.4212535,Staroměstská radnice,50.086865876219036,14.420583293006006,History Museum
3236,Prague,Prague 21,50.0874654,14.4212535,Pauseteria,50.08718,14.419323,Café
3237,Prague,Prague 21,50.0874654,14.4212535,The Emblem Hotel,50.08754077218918,14.418491415958798,Hotel
3238,Prague,Prague 21,50.0874654,14.4212535,Maitrea,50.0884285,14.4225103,Vegetarian / Vegan Restaurant
3239,Prague,Prague 21,50.0874654,14.4212535,Hard Rock Cafe Prague (Hard Rock Cafe Praha),50.08672216399899,14.419148017773635,American Restaurant
3240,Prague,Prague 21,50.0874654,14.4212535,Black Angel's Bar,50.086647697420595,14.420014130879574,Cocktail Bar
3241,Prague,Prague 21,50.0874654,14.4212535,Pasta Fresca,50.087215663269774,14.423773145688019,Italian Restaurant
3242,Prague,Prague 21,50.0874654,14.4212535,Dům U Kamenného zvonu,50.08757329241715,14.421511072823039,Art Gallery
3243,Prague,Prague 21,50.0874654,14.4212535,Gucci,50.08876395871049,14.41949799656868,Boutique
3244,Prague,Prague 21,50.0874654,14.4212535,Kogo Ristorante Havelská,50.0857878353937,14.422243251982445,Italian Restaurant
3245,Prague,Prague 21,50.0874654,14.4212535,George Prime Steak,50.087465984009334,14.418200478982437,Steakhouse
3246,Prague,Prague 21,50.0874654,14.4212535,Manufaktura,50.085931711706316,14.420549911959665,Gift Shop
3247,Prague,Prague 21,50.0874654,14.4212535,Brasileiro U Zelené žáby,50.0874999119371,14.41912757385641,Brazilian Restaurant
3248,Prague,Prague 21,50.0874654,14.4212535,Las Adelitas,50.086415,14.419423000000002,Mexican Restaurant
3249,Prague,Prague 21,50.0874654,14.4212535,Malé náměstí,50.086577368167006,14.419635562489953,Plaza
3250,Prague,Prague 21,50.0874654,14.4212535,Restaurace Mincovna,50.088219360421455,14.421355596933305,Czech Restaurant
3251,Prague,Prague 21,50.0874654,14.4212535,Stavovské divadlo | The Estates Theater (Stavovské divadlo),50.08582414360785,14.42338006167814,Theater
3252,Prague,Prague 21,50.0874654,14.4212535,Bar and Books Týnská,50.088725135359994,14.423747331209096,Cocktail Bar
3253,Prague,Prague 21,50.0874654,14.4212535,Pařížská 5,50.088283714209155,14.42003554957863,Boutique
3254,Prague,Prague 21,50.0874654,14.4212535,U Modré Kachničky II,50.08558636243365,14.419985474115162,Czech Restaurant
3255,Prague,Prague 21,50.0874654,14.4212535,L'Fleur Bar,50.08974509071168,14.421682404990673,Cocktail Bar
3256,Prague,Prague 21,50.0874654,14.4212535,Euro Gold Centre,50.088382676300924,14.420028673579118,Jewelry Store
3257,Prague,Prague 21,50.0874654,14.4212535,AnonymouS Bar,50.08535472044929,14.420065839352644,Cocktail Bar
3258,Prague,Prague 21,50.0874654,14.4212535,Zdenek's Oyster Bar,50.08825858600746,14.424578656588894,Seafood Restaurant
3259,Prague,Prague 21,50.0874654,14.4212535,Nespresso Boutique,50.0889775088206,14.419854913102238,Coffee Shop
3260,Prague,Prague 21,50.0874654,14.4212535,Cartier,50.08800973608061,14.420477380003831,Jewelry Store
3261,Prague,Prague 21,50.0874654,14.4212535,Yami Sushi House,50.08942815665715,14.423481397378293,Sushi Restaurant
3262,Prague,Prague 21,50.0874654,14.4212535,Krčma,50.089045,14.420244,Czech Restaurant
3263,Prague,Prague 21,50.0874654,14.4212535,Tretter's,50.08970374513567,14.421967002895707,Cocktail Bar
3264,Prague,Prague 21,50.0874654,14.4212535,Prague Siesta Apartments,50.08832860193059,14.42306177814377,Hotel
3265,Prague,Prague 21,50.0874654,14.4212535,Prada,50.08953634210504,14.419498795789403,Boutique
3266,Prague,Prague 21,50.0874654,14.4212535,Crème de la Crème,50.085743,14.418285000000001,Ice Cream Shop
3267,Prague,Prague 21,50.0874654,14.4212535,Burberry,50.08900316397499,14.419324994087221,Boutique
3268,Prague,Prague 21,50.0874654,14.4212535,Rybárna Blue Fjord,50.08946998881905,14.422919041776323,Fish Market
3269,Prague,Prague 21,50.0874654,14.4212535,Čili Bar (Chili Bar),50.086082,14.421276,Bar
3270,Prague,Prague 21,50.0874654,14.4212535,Maiselova synagoga | Maisel Synagogue (Maiselova synagoga),50.088812144039615,14.41882610321045,Synagogue
3271,Prague,Prague 21,50.0874654,14.4212535,U Budovce,50.08793259196339,14.42290522158587,Pizza Place
3272,Prague,Prague 21,50.0874654,14.4212535,Absintherie,50.08527483090332,14.418991707534747,Liquor Store
3273,Prague,Prague 21,50.0874654,14.4212535,National Marionette Theatre,50.08776485469274,14.417751908856635,Theater
3274,Prague,Prague 21,50.0874654,14.4212535,Flying Tiger Copenhagen,50.085176758336424,14.42183554172516,Gift Shop
3275,Prague,Prague 21,50.0874654,14.4212535,Ebel Coffee,50.088093684311545,14.418165517007775,Coffee Shop
3276,Prague,Prague 21,50.0874654,14.4212535,Xplore Fitness,50.08578075495447,14.424609056964394,Gym / Fitness Center
3277,Prague,Prague 21,50.0874654,14.4212535,Public Chilli,50.08647490666078,14.42519733047105,Asian Restaurant
3278,Prague,Prague 21,50.0874654,14.4212535,Chilli Point,50.084656472561534,14.420783185501866,Restaurant
3279,Prague,Prague 21,50.0874654,14.4212535,Country Life,50.085369829142216,14.42014391992996,Vegetarian / Vegan Restaurant
3280,Prague,Prague 21,50.0874654,14.4212535,Divadlo Disk,50.086011306457685,14.417301008306671,Theater
3281,Prague,Prague 21,50.0874654,14.4212535,Den Noc,50.08814015416722,14.425540057388652,Breakfast Spot
3282,Prague,Prague 21,50.0874654,14.4212535,Cafe Gaspar Kasper,50.08737954815537,14.42463960524204,Café
3283,Prague,Prague 21,50.0874654,14.4212535,Bakeshop,50.089593000600274,14.422474160026741,Café
3284,Prague,Prague 21,50.0874654,14.4212535,Apple Museum,50.085965,14.417954,Museum
3285,Prague,Prague 21,50.0874654,14.4212535,Divadlo Kolowrat,50.08579997244615,14.424441728303213,Theater
3286,Prague,Prague 21,50.0874654,14.4212535,Kafe DAMU,50.085939170460065,14.41731870174408,Café
3287,Prague,Prague 21,50.0874654,14.4212535,Giallo Rossa,50.08816690334565,14.424874067268636,Italian Restaurant
3288,Prague,Prague 21,50.0874654,14.4212535,Sparkys - Dům hraček,50.08553163822624,14.424020434283939,Toy / Game Store
3289,Prague,Prague 21,50.0874654,14.4212535,La Finestra,50.08732604580314,14.416166616570694,Italian Restaurant
3290,Prague,Prague 21,50.0874654,14.4212535,Divinis,50.088991806504275,14.424127090172034,Italian Restaurant
3291,Prague,Prague 21,50.0874654,14.4212535,Cafe~Cafe,50.08461880404963,14.421775927915187,Café
3292,Prague,Prague 21,50.0874654,14.4212535,Trdlo,50.08606037615488,14.417487686310587,Dessert Shop
3293,Prague,Prague 21,50.0874654,14.4212535,Home Kitchen,50.09004038964486,14.422606357978283,Bistro
3294,Prague,Prague 21,50.0874654,14.4212535,Coffee & Waffles,50.088085,14.416653,Café
3295,Prague,Prague 21,50.0874654,14.4212535,VENUE,50.084367968018924,14.420483471193831,Bistro
3296,Prague,Prague 21,50.0874654,14.4212535,U Zlatého tygra,50.08582790992342,14.418044909834864,Pub
3297,Prague,Prague 21,50.0874654,14.4212535,Buddha-Bar,50.08826594229063,14.425916310143776,Asian Restaurant
3298,Prague,Prague 21,50.0874654,14.4212535,Cafe Ebel,50.08556245627676,14.41808175815272,Café
3299,Prague,Prague 21,50.0874654,14.4212535,Friday Hotel,50.085181319266226,14.424401487911792,Hotel
3300,Prague,Prague 21,50.0874654,14.4212535,Pomník Franze Kafky,50.09008772952728,14.420691498393865,Outdoor Sculpture
3301,Prague,Prague 21,50.0874654,14.4212535,Galerie hlavního města Prahy,50.08742183941077,14.417329342832089,Art Gallery
3302,Prague,Prague 21,50.0874654,14.4212535,La Veranda,50.09018226269488,14.42007532138866,Restaurant
3303,Prague,Prague 21,50.0874654,14.4212535,Pot au Feu,50.089118542470864,14.426155873562427,French Restaurant
3304,Prague,Prague 21,50.0874654,14.4212535,Hamleys,50.085346801310976,14.425668019557175,Toy / Game Store
3305,Prague,Prague 21,50.0874654,14.4212535,Pastacaffé Tonino Lamborghini,50.090269,14.421083,Italian Restaurant
3306,Prague,Prague 21,50.0874654,14.4212535,Pivovar U Tří růží,50.085632000000004,14.418351999999999,Brewery
3307,Prague,Prague 21,50.0874654,14.4212535,Masna Kozí,50.09056566280565,14.422544142692054,Butcher
3308,Prague,Prague 21,50.0874654,14.4212535,U Kunštátů,50.08549075961452,14.417177320115963,Beer Bar
3309,Prague,Prague 21,50.0874654,14.4212535,Národní knihovna ČR,50.08665709387105,14.41604733467102,Library
3310,Prague,Prague 21,50.0874654,14.4212535,La Bodeguita del Medio,50.088403503419364,14.417007066224155,Cuban Restaurant
3311,Prague,Prague 21,50.0874654,14.4212535,Liberica Café,50.088688,14.416832000000001,Café
3312,Prague,Prague 21,50.0874654,14.4212535,La Bottega di Finestra,50.08725019606811,14.415907488436279,Deli / Bodega
3313,Prague,Prague 21,50.0874654,14.4212535,Gruzie restaurant,50.09101725941196,14.421240091323854,Caucasian Restaurant
3314,Prague,Prague 21,50.0874654,14.4212535,Michael Kors,50.08510643611397,14.424233861245739,Boutique
3315,Prague,Prague 21,50.0874654,14.4212535,Hotel Josef,50.08995755480762,14.425958864987436,Hotel
3316,Prague,Prague 21,50.0874654,14.4212535,Wine O'clock Shop,50.085671000000005,14.416425,Wine Shop
3317,Prague,Prague 21,50.0874654,14.4212535,Hany Bany,50.0878932896412,14.41623831782426,Pub
3318,Prague,Prague 21,50.0874654,14.4212535,Zara,50.085300192976405,14.424667380411606,Clothing Store
3319,Prague,Prague 21,50.0874654,14.4212535,Forky's,50.08789527194454,14.41633755941376,Vegetarian / Vegan Restaurant
3320,Prague,Prague 21,50.0874654,14.4212535,Speculum Alchemie Museum,50.09061200310968,14.422718676266895,History Museum
3321,Prague,Prague 21,50.0874654,14.4212535,Klementinum,50.086748736028575,14.416058063507082,Historic Site
3322,Prague,Prague 21,50.0874654,14.4212535,Artisan Café Bistrot,50.08447187488639,14.418862440185151,Café
3323,Prague,Prague 21,50.0874654,14.4212535,La Piccola Perla,50.08352989037942,14.421324174451213,Italian Restaurant
3324,Prague,Prague 21,50.0874654,14.4212535,The Irish Times,50.08602358467162,14.416462741065537,Irish Pub
3325,Prague,Prague 21,50.0874654,14.4212535,Yoshihashi sushi,50.090142373099425,14.42413212144557,Sushi Restaurant
3326,Prague,Prague 21,50.0874654,14.4212535,COS,50.091086462235204,14.418420225583336,Boutique
3327,Prague,Prague 22,50.0874654,14.4212535,Staroměstské náměstí | Old Town Square (Staroměstské náměstí),50.08742721948652,14.420896140780478,Plaza
3328,Prague,Prague 22,50.0874654,14.4212535,Euro Segway Prague,50.08835954421689,14.423203468322752,Travel Agency
3329,Prague,Prague 22,50.0874654,14.4212535,AghaRTA Jazz Centrum,50.08638791746754,14.422175075912614,Jazz Club
3330,Prague,Prague 22,50.0874654,14.4212535,Skautský institut,50.086637002473886,14.419904868868315,Café
3331,Prague,Prague 22,50.0874654,14.4212535,Pražský orloj,50.08692614186682,14.420712871185355,Monument / Landmark
3332,Prague,Prague 22,50.0874654,14.4212535,Bugsy's Bar,50.088948414767025,14.419832327397089,Cocktail Bar
3333,Prague,Prague 22,50.0874654,14.4212535,Bartida Bar & Shop,50.085900732680685,14.421206704496301,Liquor Store
3334,Prague,Prague 22,50.0874654,14.4212535,Dior,50.08830748891991,14.420115504115145,Boutique
3335,Prague,Prague 22,50.0874654,14.4212535,Staroměstská radnice,50.086865876219036,14.420583293006006,History Museum
3336,Prague,Prague 22,50.0874654,14.4212535,Pauseteria,50.08718,14.419323,Café
3337,Prague,Prague 22,50.0874654,14.4212535,The Emblem Hotel,50.08754077218918,14.418491415958798,Hotel
3338,Prague,Prague 22,50.0874654,14.4212535,Maitrea,50.0884285,14.4225103,Vegetarian / Vegan Restaurant
3339,Prague,Prague 22,50.0874654,14.4212535,Hard Rock Cafe Prague (Hard Rock Cafe Praha),50.08672216399899,14.419148017773635,American Restaurant
3340,Prague,Prague 22,50.0874654,14.4212535,Black Angel's Bar,50.086647697420595,14.420014130879574,Cocktail Bar
3341,Prague,Prague 22,50.0874654,14.4212535,Pasta Fresca,50.087215663269774,14.423773145688019,Italian Restaurant
3342,Prague,Prague 22,50.0874654,14.4212535,Dům U Kamenného zvonu,50.08757329241715,14.421511072823039,Art Gallery
3343,Prague,Prague 22,50.0874654,14.4212535,Gucci,50.08876395871049,14.41949799656868,Boutique
3344,Prague,Prague 22,50.0874654,14.4212535,Kogo Ristorante Havelská,50.0857878353937,14.422243251982445,Italian Restaurant
3345,Prague,Prague 22,50.0874654,14.4212535,George Prime Steak,50.087465984009334,14.418200478982437,Steakhouse
3346,Prague,Prague 22,50.0874654,14.4212535,Manufaktura,50.085931711706316,14.420549911959665,Gift Shop
3347,Prague,Prague 22,50.0874654,14.4212535,Brasileiro U Zelené žáby,50.0874999119371,14.41912757385641,Brazilian Restaurant
3348,Prague,Prague 22,50.0874654,14.4212535,Las Adelitas,50.086415,14.419423000000002,Mexican Restaurant
3349,Prague,Prague 22,50.0874654,14.4212535,Malé náměstí,50.086577368167006,14.419635562489953,Plaza
3350,Prague,Prague 22,50.0874654,14.4212535,Restaurace Mincovna,50.088219360421455,14.421355596933305,Czech Restaurant
3351,Prague,Prague 22,50.0874654,14.4212535,Stavovské divadlo | The Estates Theater (Stavovské divadlo),50.08582414360785,14.42338006167814,Theater
3352,Prague,Prague 22,50.0874654,14.4212535,Bar and Books Týnská,50.088725135359994,14.423747331209096,Cocktail Bar
3353,Prague,Prague 22,50.0874654,14.4212535,Pařížská 5,50.088283714209155,14.42003554957863,Boutique
3354,Prague,Prague 22,50.0874654,14.4212535,U Modré Kachničky II,50.08558636243365,14.419985474115162,Czech Restaurant
3355,Prague,Prague 22,50.0874654,14.4212535,L'Fleur Bar,50.08974509071168,14.421682404990673,Cocktail Bar
3356,Prague,Prague 22,50.0874654,14.4212535,Euro Gold Centre,50.088382676300924,14.420028673579118,Jewelry Store
3357,Prague,Prague 22,50.0874654,14.4212535,AnonymouS Bar,50.08535472044929,14.420065839352644,Cocktail Bar
3358,Prague,Prague 22,50.0874654,14.4212535,Zdenek's Oyster Bar,50.08825858600746,14.424578656588894,Seafood Restaurant
3359,Prague,Prague 22,50.0874654,14.4212535,Nespresso Boutique,50.0889775088206,14.419854913102238,Coffee Shop
3360,Prague,Prague 22,50.0874654,14.4212535,Cartier,50.08800973608061,14.420477380003831,Jewelry Store
3361,Prague,Prague 22,50.0874654,14.4212535,Yami Sushi House,50.08942815665715,14.423481397378293,Sushi Restaurant
3362,Prague,Prague 22,50.0874654,14.4212535,Krčma,50.089045,14.420244,Czech Restaurant
3363,Prague,Prague 22,50.0874654,14.4212535,Tretter's,50.08970374513567,14.421967002895707,Cocktail Bar
3364,Prague,Prague 22,50.0874654,14.4212535,Prague Siesta Apartments,50.08832860193059,14.42306177814377,Hotel
3365,Prague,Prague 22,50.0874654,14.4212535,Prada,50.08953634210504,14.419498795789403,Boutique
3366,Prague,Prague 22,50.0874654,14.4212535,Crème de la Crème,50.085743,14.418285000000001,Ice Cream Shop
3367,Prague,Prague 22,50.0874654,14.4212535,Burberry,50.08900316397499,14.419324994087221,Boutique
3368,Prague,Prague 22,50.0874654,14.4212535,Rybárna Blue Fjord,50.08946998881905,14.422919041776323,Fish Market
3369,Prague,Prague 22,50.0874654,14.4212535,Čili Bar (Chili Bar),50.086082,14.421276,Bar
3370,Prague,Prague 22,50.0874654,14.4212535,Maiselova synagoga | Maisel Synagogue (Maiselova synagoga),50.088812144039615,14.41882610321045,Synagogue
3371,Prague,Prague 22,50.0874654,14.4212535,U Budovce,50.08793259196339,14.42290522158587,Pizza Place
3372,Prague,Prague 22,50.0874654,14.4212535,Absintherie,50.08527483090332,14.418991707534747,Liquor Store
3373,Prague,Prague 22,50.0874654,14.4212535,National Marionette Theatre,50.08776485469274,14.417751908856635,Theater
3374,Prague,Prague 22,50.0874654,14.4212535,Flying Tiger Copenhagen,50.085176758336424,14.42183554172516,Gift Shop
3375,Prague,Prague 22,50.0874654,14.4212535,Ebel Coffee,50.088093684311545,14.418165517007775,Coffee Shop
3376,Prague,Prague 22,50.0874654,14.4212535,Xplore Fitness,50.08578075495447,14.424609056964394,Gym / Fitness Center
3377,Prague,Prague 22,50.0874654,14.4212535,Public Chilli,50.08647490666078,14.42519733047105,Asian Restaurant
3378,Prague,Prague 22,50.0874654,14.4212535,Chilli Point,50.084656472561534,14.420783185501866,Restaurant
3379,Prague,Prague 22,50.0874654,14.4212535,Country Life,50.085369829142216,14.42014391992996,Vegetarian / Vegan Restaurant
3380,Prague,Prague 22,50.0874654,14.4212535,Divadlo Disk,50.086011306457685,14.417301008306671,Theater
3381,Prague,Prague 22,50.0874654,14.4212535,Den Noc,50.08814015416722,14.425540057388652,Breakfast Spot
3382,Prague,Prague 22,50.0874654,14.4212535,Cafe Gaspar Kasper,50.08737954815537,14.42463960524204,Café
3383,Prague,Prague 22,50.0874654,14.4212535,Bakeshop,50.089593000600274,14.422474160026741,Café
3384,Prague,Prague 22,50.0874654,14.4212535,Apple Museum,50.085965,14.417954,Museum
3385,Prague,Prague 22,50.0874654,14.4212535,Divadlo Kolowrat,50.08579997244615,14.424441728303213,Theater
3386,Prague,Prague 22,50.0874654,14.4212535,Kafe DAMU,50.085939170460065,14.41731870174408,Café
3387,Prague,Prague 22,50.0874654,14.4212535,Giallo Rossa,50.08816690334565,14.424874067268636,Italian Restaurant
3388,Prague,Prague 22,50.0874654,14.4212535,Sparkys - Dům hraček,50.08553163822624,14.424020434283939,Toy / Game Store
3389,Prague,Prague 22,50.0874654,14.4212535,La Finestra,50.08732604580314,14.416166616570694,Italian Restaurant
3390,Prague,Prague 22,50.0874654,14.4212535,Divinis,50.088991806504275,14.424127090172034,Italian Restaurant
3391,Prague,Prague 22,50.0874654,14.4212535,Cafe~Cafe,50.08461880404963,14.421775927915187,Café
3392,Prague,Prague 22,50.0874654,14.4212535,Trdlo,50.08606037615488,14.417487686310587,Dessert Shop
3393,Prague,Prague 22,50.0874654,14.4212535,Home Kitchen,50.09004038964486,14.422606357978283,Bistro
3394,Prague,Prague 22,50.0874654,14.4212535,Coffee & Waffles,50.088085,14.416653,Café
3395,Prague,Prague 22,50.0874654,14.4212535,VENUE,50.084367968018924,14.420483471193831,Bistro
3396,Prague,Prague 22,50.0874654,14.4212535,U Zlatého tygra,50.08582790992342,14.418044909834864,Pub
3397,Prague,Prague 22,50.0874654,14.4212535,Buddha-Bar,50.08826594229063,14.425916310143776,Asian Restaurant
3398,Prague,Prague 22,50.0874654,14.4212535,Cafe Ebel,50.08556245627676,14.41808175815272,Café
3399,Prague,Prague 22,50.0874654,14.4212535,Friday Hotel,50.085181319266226,14.424401487911792,Hotel
3400,Prague,Prague 22,50.0874654,14.4212535,Pomník Franze Kafky,50.09008772952728,14.420691498393865,Outdoor Sculpture
3401,Prague,Prague 22,50.0874654,14.4212535,Galerie hlavního města Prahy,50.08742183941077,14.417329342832089,Art Gallery
3402,Prague,Prague 22,50.0874654,14.4212535,La Veranda,50.09018226269488,14.42007532138866,Restaurant
3403,Prague,Prague 22,50.0874654,14.4212535,Pot au Feu,50.089118542470864,14.426155873562427,French Restaurant
3404,Prague,Prague 22,50.0874654,14.4212535,Hamleys,50.085346801310976,14.425668019557175,Toy / Game Store
3405,Prague,Prague 22,50.0874654,14.4212535,Pastacaffé Tonino Lamborghini,50.090269,14.421083,Italian Restaurant
3406,Prague,Prague 22,50.0874654,14.4212535,Pivovar U Tří růží,50.085632000000004,14.418351999999999,Brewery
3407,Prague,Prague 22,50.0874654,14.4212535,Masna Kozí,50.09056566280565,14.422544142692054,Butcher
3408,Prague,Prague 22,50.0874654,14.4212535,U Kunštátů,50.08549075961452,14.417177320115963,Beer Bar
3409,Prague,Prague 22,50.0874654,14.4212535,Národní knihovna ČR,50.08665709387105,14.41604733467102,Library
3410,Prague,Prague 22,50.0874654,14.4212535,La Bodeguita del Medio,50.088403503419364,14.417007066224155,Cuban Restaurant
3411,Prague,Prague 22,50.0874654,14.4212535,Liberica Café,50.088688,14.416832000000001,Café
3412,Prague,Prague 22,50.0874654,14.4212535,La Bottega di Finestra,50.08725019606811,14.415907488436279,Deli / Bodega
3413,Prague,Prague 22,50.0874654,14.4212535,Gruzie restaurant,50.09101725941196,14.421240091323854,Caucasian Restaurant
3414,Prague,Prague 22,50.0874654,14.4212535,Michael Kors,50.08510643611397,14.424233861245739,Boutique
3415,Prague,Prague 22,50.0874654,14.4212535,Hotel Josef,50.08995755480762,14.425958864987436,Hotel
3416,Prague,Prague 22,50.0874654,14.4212535,Wine O'clock Shop,50.085671000000005,14.416425,Wine Shop
3417,Prague,Prague 22,50.0874654,14.4212535,Hany Bany,50.0878932896412,14.41623831782426,Pub
3418,Prague,Prague 22,50.0874654,14.4212535,Zara,50.085300192976405,14.424667380411606,Clothing Store
3419,Prague,Prague 22,50.0874654,14.4212535,Forky's,50.08789527194454,14.41633755941376,Vegetarian / Vegan Restaurant
3420,Prague,Prague 22,50.0874654,14.4212535,Speculum Alchemie Museum,50.09061200310968,14.422718676266895,History Museum
3421,Prague,Prague 22,50.0874654,14.4212535,Klementinum,50.086748736028575,14.416058063507082,Historic Site
3422,Prague,Prague 22,50.0874654,14.4212535,Artisan Café Bistrot,50.08447187488639,14.418862440185151,Café
3423,Prague,Prague 22,50.0874654,14.4212535,La Piccola Perla,50.08352989037942,14.421324174451213,Italian Restaurant
3424,Prague,Prague 22,50.0874654,14.4212535,The Irish Times,50.08602358467162,14.416462741065537,Irish Pub
3425,Prague,Prague 22,50.0874654,14.4212535,Yoshihashi sushi,50.090142373099425,14.42413212144557,Sushi Restaurant
3426,Prague,Prague 22,50.0874654,14.4212535,COS,50.091086462235204,14.418420225583336,Boutique
3427,Prague,Prague 3,50.0874654,14.4212535,Staroměstské náměstí | Old Town Square (Staroměstské náměstí),50.08742721948652,14.420896140780478,Plaza
3428,Prague,Prague 3,50.0874654,14.4212535,Euro Segway Prague,50.08835954421689,14.423203468322752,Travel Agency
3429,Prague,Prague 3,50.0874654,14.4212535,AghaRTA Jazz Centrum,50.08638791746754,14.422175075912614,Jazz Club
3430,Prague,Prague 3,50.0874654,14.4212535,Skautský institut,50.086637002473886,14.419904868868315,Café
3431,Prague,Prague 3,50.0874654,14.4212535,Pražský orloj,50.08692614186682,14.420712871185355,Monument / Landmark
3432,Prague,Prague 3,50.0874654,14.4212535,Bugsy's Bar,50.088948414767025,14.419832327397089,Cocktail Bar
3433,Prague,Prague 3,50.0874654,14.4212535,Bartida Bar & Shop,50.085900732680685,14.421206704496301,Liquor Store
3434,Prague,Prague 3,50.0874654,14.4212535,Dior,50.08830748891991,14.420115504115145,Boutique
3435,Prague,Prague 3,50.0874654,14.4212535,Staroměstská radnice,50.086865876219036,14.420583293006006,History Museum
3436,Prague,Prague 3,50.0874654,14.4212535,Pauseteria,50.08718,14.419323,Café
3437,Prague,Prague 3,50.0874654,14.4212535,The Emblem Hotel,50.08754077218918,14.418491415958798,Hotel
3438,Prague,Prague 3,50.0874654,14.4212535,Maitrea,50.0884285,14.4225103,Vegetarian / Vegan Restaurant
3439,Prague,Prague 3,50.0874654,14.4212535,Hard Rock Cafe Prague (Hard Rock Cafe Praha),50.08672216399899,14.419148017773635,American Restaurant
3440,Prague,Prague 3,50.0874654,14.4212535,Black Angel's Bar,50.086647697420595,14.420014130879574,Cocktail Bar
3441,Prague,Prague 3,50.0874654,14.4212535,Pasta Fresca,50.087215663269774,14.423773145688019,Italian Restaurant
3442,Prague,Prague 3,50.0874654,14.4212535,Dům U Kamenného zvonu,50.08757329241715,14.421511072823039,Art Gallery
3443,Prague,Prague 3,50.0874654,14.4212535,Gucci,50.08876395871049,14.41949799656868,Boutique
3444,Prague,Prague 3,50.0874654,14.4212535,Kogo Ristorante Havelská,50.0857878353937,14.422243251982445,Italian Restaurant
3445,Prague,Prague 3,50.0874654,14.4212535,George Prime Steak,50.087465984009334,14.418200478982437,Steakhouse
3446,Prague,Prague 3,50.0874654,14.4212535,Manufaktura,50.085931711706316,14.420549911959665,Gift Shop
3447,Prague,Prague 3,50.0874654,14.4212535,Brasileiro U Zelené žáby,50.0874999119371,14.41912757385641,Brazilian Restaurant
3448,Prague,Prague 3,50.0874654,14.4212535,Las Adelitas,50.086415,14.419423000000002,Mexican Restaurant
3449,Prague,Prague 3,50.0874654,14.4212535,Malé náměstí,50.086577368167006,14.419635562489953,Plaza
3450,Prague,Prague 3,50.0874654,14.4212535,Restaurace Mincovna,50.088219360421455,14.421355596933305,Czech Restaurant
3451,Prague,Prague 3,50.0874654,14.4212535,Stavovské divadlo | The Estates Theater (Stavovské divadlo),50.08582414360785,14.42338006167814,Theater
